tweet_id,timestamp,stage,ratings,dog_name,source_device,breed,confidence,retweet_count,favorite_count
677331501395156992,2015-12-17 03:36:28+00:00,not available,0.9,Humphrey,Iphone,beagle,0.3134639999999999,265,1189
677328882937298944,2015-12-17 03:26:04+00:00,not available,1.0,Derek,Iphone,kelpie,0.0290541,1693,3938
677314812125323265,2015-12-17 02:30:09+00:00,not available,1.0,Tassy,Iphone,Blenheim spaniel,0.924127,611,1799
677301033169788928,2015-12-17 01:35:24+00:00,not available,0.5,Juckson,Iphone,Japanese spaniel,0.6611779999999999,471,1362
677269281705472000,2015-12-16 23:29:14+00:00,pupper,1.0,unavailable,Iphone,Shetland sheepdog,0.656616,790,2164
677187300187611136,2015-12-16 18:03:28+00:00,not available,0.9,unavailable,Iphone,English setter,0.282396,1033,2981
676975532580409345,2015-12-16 04:01:59+00:00,not available,1.1,Cooper,Iphone,malamute,0.363257,1203,3015
676957860086095872,2015-12-16 02:51:45+00:00,not available,1.0,unavailable,Iphone,Labrador retriever,0.772423,907,2395
676949632774234114,2015-12-16 02:19:04+00:00,not available,0.8,Tyrus,Iphone,Welsh springer spaniel,0.206479,448,1413
676946864479084545,2015-12-16 02:08:04+00:00,not available,1.2,unavailable,Iphone,Pekinese,0.752707,426,1844
676936541936185344,2015-12-16 01:27:03+00:00,pupper,0.8,unavailable,Iphone,Chesapeake Bay retriever,0.5452859999999999,5515,13809
676864501615042560,2015-12-15 20:40:47+00:00,not available,1.0,Ash,Iphone,Chesapeake Bay retriever,0.371146,808,2294
676821958043033607,2015-12-15 17:51:44+00:00,not available,1.1,unavailable,Iphone,Great Pyrenees,0.8698040000000001,17605,25124
676819651066732545,2015-12-15 17:42:34+00:00,pupper,1.2,unavailable,Iphone,Labrador retriever,0.0394645999999999,741,1957
676811746707918848,2015-12-15 17:11:09+00:00,not available,0.9,Penny,Iphone,Chihuahua,0.440916,469,1536
676617503762681856,2015-12-15 04:19:18+00:00,pupper,1.3,unavailable,Iphone,Chihuahua,0.841084,1108,3149
676613908052996102,2015-12-15 04:05:01+00:00,not available,1.2,unavailable,Iphone,Doberman,0.0964228,219,1183
676606785097199616,2015-12-15 03:36:42+00:00,not available,1.2,unavailable,Iphone,malinois,0.1423,490,2039
676603393314578432,2015-12-15 03:23:14+00:00,pupper,0.9,Godzilla,Iphone,whippet,0.8770209999999999,440,1280
676588346097852417,2015-12-15 02:23:26+00:00,not available,0.5,Bubbles,Iphone,Boston bull,0.976577,896,2533
676582956622721024,2015-12-15 02:02:01+00:00,not available,0.8,Vinnie,Iphone,Boston bull,0.1963069999999999,312,1310
676575501977128964,2015-12-15 01:32:24+00:00,pupper,0.8,unavailable,Iphone,Yorkshire terrier,0.0731443,1254,2807
676533798876651520,2015-12-14 22:46:41+00:00,not available,1.2,unavailable,Iphone,chow,0.2652739999999999,621,2025
676496375194980353,2015-12-14 20:17:59+00:00,not available,0.9,Griffin,Iphone,pug,0.985387,602,1641
676470639084101634,2015-12-14 18:35:43+00:00,pupper,1.1,unavailable,Iphone,golden retriever,0.7903859999999999,5224,12616
676440007570247681,2015-12-14 16:34:00+00:00,not available,1.1,unavailable,Iphone,Maltese dog,0.579472,748,1863
676430933382295552,2015-12-14 15:57:56+00:00,not available,1.0,Duke,Iphone,golden retriever,0.583875,385,1526
676263575653122048,2015-12-14 04:52:55+00:00,pupper,1.0,unavailable,Iphone,toy poodle,0.0980293,609,2243
676237365392908289,2015-12-14 03:08:46+00:00,not available,0.8,Winston,Iphone,French bulldog,0.961996,331,1335
676219687039057920,2015-12-14 01:58:31+00:00,not available,1.0,Kenneth,Iphone,whippet,0.000132464,31989,67100
676191832485810177,2015-12-14 00:07:50+00:00,not available,1.0,unavailable,Iphone,Chihuahua,0.376741,1145,2478
676146341966438401,2015-12-13 21:07:04+00:00,not available,1.0,Bert,Iphone,Irish water spaniel,0.388332,744,2077
676101918813499392,2015-12-13 18:10:33+00:00,not available,1.1,Striker,Iphone,Shih-Tzu,0.225848,1284,3042
676089483918516224,2015-12-13 17:21:08+00:00,not available,0.9,unavailable,Iphone,bull mastiff,0.743808,483,1431
675898130735476737,2015-12-13 04:40:46+00:00,pupper,1.0,unavailable,Iphone,Labrador retriever,0.40743,653,1774
675891555769696257,2015-12-13 04:14:39+00:00,not available,0.6,Donny,Iphone,Italian greyhound,0.305637,976,2297
675888385639251968,2015-12-13 04:02:03+00:00,not available,1.0,unavailable,Iphone,West Highland white terrier,0.672117,1067,2581
675878199931371520,2015-12-13 03:21:34+00:00,not available,1.1,unavailable,Iphone,Cardigan,0.0436270999999999,1570,4531
675845657354215424,2015-12-13 01:12:15+00:00,pupper,1.0,Pepper,Iphone,pug,0.8839520000000001,1000,2477
675822767435051008,2015-12-12 23:41:18+00:00,not available,1.0,unavailable,Iphone,Pomeranian,0.46071,591,1652
675820929667219457,2015-12-12 23:34:00+00:00,not available,1.1,unavailable,Iphone,basset,0.556373,260,1140
675798442703122432,2015-12-12 22:04:39+00:00,not available,1.0,Bernie,Iphone,beagle,0.681218,3787,11101
675781562965868544,2015-12-12 20:57:34+00:00,not available,1.1,Buddah,Iphone,Maltese dog,0.921968,537,1750
675740360753160193,2015-12-12 18:13:51+00:00,pupper,1.2,unavailable,Iphone,golden retriever,0.800495,388,1257
675710890956750848,2015-12-12 16:16:45+00:00,not available,1.2,Lenny,Iphone,standard schnauzer,0.441427,928,2046
675706639471788032,2015-12-12 15:59:51+00:00,not available,1.0,Wylie,Iphone,English springer,0.9903,106,693
675534494439489536,2015-12-12 04:35:48+00:00,not available,1.1,unavailable,Iphone,chow,0.749368,470,1953
675531475945709568,2015-12-12 04:23:49+00:00,not available,1.0,Ellie,Iphone,Pembroke,0.918441,428,1276
675522403582218240,2015-12-12 03:47:46+00:00,not available,1.0,Sammy,Iphone,cocker spaniel,0.299708,316,1122
675517828909424640,2015-12-12 03:29:35+00:00,not available,1.2,unavailable,Iphone,Scottish deerhound,0.240591,507,1414
675497103322386432,2015-12-12 02:07:14+00:00,not available,1.1,Reggie,Iphone,vizsla,0.5195890000000001,1443,3397
675489971617296384,2015-12-12 01:38:53+00:00,not available,1.0,unavailable,Iphone,West Highland white terrier,0.139613,672,1406
675432746517426176,2015-12-11 21:51:30+00:00,not available,1.2,unavailable,Iphone,Labrador retriever,0.986548,627,1623
675372240448454658,2015-12-11 17:51:04+00:00,not available,1.3,unavailable,Iphone,Chihuahua,0.416385,563,1838
675362609739206656,2015-12-11 17:12:48+00:00,not available,1.2,Daisy,Iphone,Labrador retriever,0.479008,262,1136
675354435921575936,2015-12-11 16:40:19+00:00,not available,1.3,unavailable,Tweeter Web,golden retriever,0.181351,18963,35178
675334060156301312,2015-12-11 15:19:21+00:00,pupper,1.2,unavailable,Iphone,Pembroke,0.773135,1436,3007
675166823650848770,2015-12-11 04:14:49+00:00,not available,1.0,Arnold,Iphone,standard poodle,0.132569,1795,3920
675149409102012420,2015-12-11 03:05:37+00:00,not available,1.2,unavailable,Iphone,chow,0.999876,1878,4037
675147105808306176,2015-12-11 02:56:28+00:00,not available,1.0,unavailable,Iphone,golden retriever,0.949215,273,1026
675146535592706048,2015-12-11 02:54:12+00:00,not available,0.7,Coops,Iphone,Cardigan,0.229944,349,1300
675145476954566656,2015-12-11 02:49:59+00:00,not available,0.9,unavailable,Iphone,Labrador retriever,0.458746,1011,2305
675111688094527488,2015-12-11 00:35:44+00:00,not available,0.8,Oliver,Iphone,Labrador retriever,0.631501,283,1042
675109292475830276,2015-12-11 00:26:12+00:00,not available,0.9,unavailable,Iphone,dalmatian,0.989519,1259,3006
675047298674663426,2015-12-10 20:19:52+00:00,not available,1.1,unavailable,Iphone,Samoyed,0.978007,366,1141
675015141583413248,2015-12-10 18:12:05+00:00,not available,1.0,Moe,Iphone,golden retriever,0.258372,1335,2918
675006312288268288,2015-12-10 17:37:00+00:00,pupper,1.0,Mollie,Iphone,boxer,0.654697,252,1057
675003128568291329,2015-12-10 17:24:21+00:00,not available,1.2,Laela,Iphone,Pembroke,0.655279,517,1672
674805413498527744,2015-12-10 04:18:42+00:00,not available,1.0,unavailable,Iphone,English springer,0.594467,391,934
674800520222154752,2015-12-10 03:59:15+00:00,not available,1.1,Tedders,Iphone,Pembroke,0.8764790000000001,949,3240
674790488185167872,2015-12-10 03:19:24+00:00,not available,1.3,unavailable,Iphone,Labrador retriever,0.8019029999999999,278,1180
674788554665512960,2015-12-10 03:11:43+00:00,not available,0.9,Maggie,Iphone,miniature poodle,0.349561,230,871
674774481756377088,2015-12-10 02:15:47+00:00,pupper,1.1,Superpup,Iphone,Chihuahua,0.407016,532,1213
674764817387900928,2015-12-10 01:37:23+00:00,not available,1.0,unavailable,Iphone,Samoyed,0.634695,263,852
674752233200820224,2015-12-10 00:47:23+00:00,not available,1.2,unavailable,Iphone,vizsla,0.665516,516,1580
674743008475090944,2015-12-10 00:10:43+00:00,not available,1.0,Sophie,Iphone,Bernese mountain dog,0.583054,607,1514
674739953134403584,2015-12-09 23:58:35+00:00,not available,1.1,unavailable,Iphone,Dandie Dinmont,0.175915,437,1194
674737130913071104,2015-12-09 23:47:22+00:00,pupper,1.0,Rufio,Iphone,Pomeranian,0.948537,103,693
674670581682434048,2015-12-09 19:22:56+00:00,not available,0.9,Jeb,Iphone,malamute,0.180079,729,1751
674646392044941312,2015-12-09 17:46:48+00:00,not available,0.5,unavailable,Iphone,flat-coated retriever,0.837448,557,1533
674644256330530816,2015-12-09 17:38:19+00:00,not available,1.1,unavailable,Iphone,basset,0.335692,311,1111
674638615994089473,2015-12-09 17:15:54+00:00,pupper,1.2,unavailable,Iphone,Pomeranian,0.846986,650,1806
674468880899788800,2015-12-09 06:01:26+00:00,not available,1.3,Louis,Iphone,chow,0.52623,2275,6676
674447403907457024,2015-12-09 04:36:06+00:00,pupper,1.0,unavailable,Iphone,Brabancon griffon,0.409909,393,1137
674436901579923456,2015-12-09 03:54:22+00:00,not available,0.9,Bailey,Iphone,Shih-Tzu,0.105416,426,1198
674422304705744896,2015-12-09 02:56:22+00:00,not available,1.2,Ava,Iphone,golden retriever,0.964497,592,1536
674416750885273600,2015-12-09 02:34:18+00:00,not available,1.0,Jonah,Iphone,Chihuahua,0.287201,157,731
674410619106390016,2015-12-09 02:09:56+00:00,not available,1.0,Lenny,Iphone,beagle,0.0194268,515,1289
674394782723014656,2015-12-09 01:07:00+00:00,not available,0.8,Gary,Iphone,Lakeland terrier,0.109099,635,1607
674291837063053312,2015-12-08 18:17:56+00:00,not available,1.1,Kenny,Iphone,Cardigan,0.611525,6533,15817
674271431610523648,2015-12-08 16:56:51+00:00,not available,1.0,unavailable,Iphone,German shepherd,0.991454,800,1682
674269164442398721,2015-12-08 16:47:50+00:00,not available,0.8,Bob,Iphone,pug,0.6229210000000001,255,961
674262580978937856,2015-12-08 16:21:41+00:00,pupper,0.9,Gus,Iphone,Greater Swiss Mountain dog,0.519428,498,1391
674255168825880576,2015-12-08 15:52:13+00:00,not available,1.0,Bobbay,Iphone,Eskimo dog,0.615741,619,1581
674082852460433408,2015-12-08 04:27:30+00:00,not available,1.1,unavailable,Iphone,Pomeranian,0.666957,186,804
674075285688614912,2015-12-08 03:57:26+00:00,not available,1.1,Mitch,Iphone,Airedale,0.305392,316,1047
674053186244734976,2015-12-08 02:29:37+00:00,not available,1.0,Stanley,Iphone,Cardigan,0.984725,1441,3576
674051556661161984,2015-12-08 02:23:09+00:00,not available,1.0,Lucy,Iphone,Shih-Tzu,0.179777,530,1564
674042553264685056,2015-12-08 01:47:22+00:00,not available,1.2,unavailable,Iphone,toy poodle,0.927975,142,772
674038233588723717,2015-12-08 01:30:12+00:00,pupper,1.2,Kaiya,Iphone,Eskimo dog,0.358459,456,1176
674036086168010753,2015-12-08 01:21:40+00:00,not available,0.9,Daisy,Iphone,toy poodle,0.685617,240,906
674024893172875264,2015-12-08 00:37:11+00:00,not available,1.0,unavailable,Iphone,Pomeranian,0.6485,1360,1914
674019345211760640,2015-12-08 00:15:09+00:00,not available,1.0,Acro,Iphone,collie,0.992732,340,1208
674014384960745472,2015-12-07 23:55:26+00:00,not available,1.1,Aiden,Iphone,Pembroke,0.74232,714,1676
673956914389192708,2015-12-07 20:07:04+00:00,pupper,1.0,unavailable,Iphone,pug,0.5861609999999999,1069,2091
673919437611909120,2015-12-07 17:38:09+00:00,pupper,1.1,Obie,Iphone,schipperke,0.1159839999999999,401,1251
673906403526995968,2015-12-07 16:46:21+00:00,not available,0.3,unavailable,Iphone,soft-coated wheaten terrier,0.0489277,1799,3406
673887867907739649,2015-12-07 15:32:42+00:00,not available,1.0,unavailable,Iphone,Brabancon griffon,0.216767,274,994
673711475735838725,2015-12-07 03:51:47+00:00,not available,1.0,unavailable,Iphone,Maltese dog,0.607401,325,1114
673709992831262724,2015-12-07 03:45:53+00:00,not available,1.2,unavailable,Iphone,Chihuahua,0.330171,306,908
673708611235921920,2015-12-07 03:40:24+00:00,not available,1.2,Riley,Iphone,golden retriever,0.936333,315,1153
673707060090052608,2015-12-07 03:34:14+00:00,pupper,1.0,Raymond,Iphone,German short-haired pointer,0.935771,434,1177
673705679337693185,2015-12-07 03:28:45+00:00,not available,0.8,Dot,Iphone,Shih-Tzu,0.165383,439,1337
673689733134946305,2015-12-07 02:25:23+00:00,not available,1.1,unavailable,Iphone,Chesapeake Bay retriever,0.38222,700,1855
673688752737402881,2015-12-07 02:21:29+00:00,not available,0.9,Larry,Iphone,soft-coated wheaten terrier,0.340806,534,1325
673686845050527744,2015-12-07 02:13:55+00:00,not available,1.1,George,Iphone,Pekinese,0.1859029999999999,479,1544
673680198160809984,2015-12-07 01:47:30+00:00,not available,1.3,Shnuggles,Iphone,Samoyed,0.989853,521,1460
673662677122719744,2015-12-07 00:37:52+00:00,not available,1.2,Kendall,Iphone,Labrador retriever,0.95767,397,1339
673656262056419329,2015-12-07 00:12:23+00:00,pupper,1.0,Albert,Iphone,bull mastiff,0.700625,265,769
673636718965334016,2015-12-06 22:54:44+00:00,not available,1.0,Kip,Iphone,pug,0.0190442999999999,404,1194
673612854080196609,2015-12-06 21:19:54+00:00,pupper,0.7,Jeffri,Iphone,Newfoundland,0.223101,802,1691
673583129559498752,2015-12-06 19:21:47+00:00,not available,1.1,Sandy,Iphone,golden retriever,0.113946,403,1273
673580926094458881,2015-12-06 19:13:01+00:00,not available,0.8,unavailable,Iphone,beagle,0.985062,297,882
673359818736984064,2015-12-06 04:34:25+00:00,not available,0.8,Steve,Iphone,English setter,0.6965680000000001,728,1558
673355879178194945,2015-12-06 04:18:46+00:00,not available,1.1,Koda,Iphone,Rottweiler,0.5292479999999999,652,1606
673352124999274496,2015-12-06 04:03:51+00:00,not available,1.2,unavailable,Iphone,golden retriever,0.672808,597,1761
673350198937153538,2015-12-06 03:56:12+00:00,not available,0.9,Bella,Iphone,West Highland white terrier,0.119188,229,784
673345638550134785,2015-12-06 03:38:05+00:00,not available,0.7,Gerald,Iphone,Pomeranian,0.064627,1422,2700
673343217010679808,2015-12-06 03:28:27+00:00,not available,1.1,unavailable,Iphone,Chihuahua,0.541408,289,1038
673342308415348736,2015-12-06 03:24:51+00:00,pupper,1.0,Django,Iphone,Chihuahua,0.0135592,649,1362
673320132811366400,2015-12-06 01:56:44+00:00,not available,1.1,Frankie,Iphone,Samoyed,0.978833,8705,14441
673317986296586240,2015-12-06 01:48:12+00:00,not available,1.0,unavailable,Iphone,miniature pinscher,0.3840989999999999,293,924
673295268553605120,2015-12-06 00:17:55+00:00,pupper,0.8,Eve,Iphone,golden retriever,0.889241,3484,8046
673270968295534593,2015-12-05 22:41:22+00:00,not available,1.1,Mac,Iphone,Shih-Tzu,0.610453,400,1134
673240798075449344,2015-12-05 20:41:29+00:00,not available,0.6,unavailable,Iphone,Airedale,0.443004,798,1510
673213039743795200,2015-12-05 18:51:11+00:00,not available,1.0,Dexter,Iphone,schipperke,0.8880819999999999,929,2410
672997845381865473,2015-12-05 04:36:04+00:00,not available,1.2,Kenzie,Iphone,chow,0.517255,786,2092
672995267319328768,2015-12-05 04:25:50+00:00,not available,0.8,Pumpkin,Iphone,French bulldog,0.7195590000000001,328,1001
672988786805112832,2015-12-05 04:00:04+00:00,pupper,1.0,Schnozz,Iphone,Lakeland terrier,0.8366319999999999,314,1039
672980819271634944,2015-12-05 03:28:25+00:00,not available,0.5,unavailable,Iphone,basset,0.219461,1079,1930
672975131468300288,2015-12-05 03:05:49+00:00,pupper,1.0,Chuckles,Iphone,pug,0.8364209999999999,1015,1813
672968025906282496,2015-12-05 02:37:35+00:00,not available,1.1,Gustaf,Iphone,toy poodle,0.678046,602,1405
672964561327235073,2015-12-05 02:23:49+00:00,not available,1.0,Terry,Iphone,Chihuahua,0.2923429999999999,701,1530
672877615439593473,2015-12-04 20:38:19+00:00,not available,0.8,Oscar,Iphone,Chihuahua,0.412362,405,1096
672834301050937345,2015-12-04 17:46:12+00:00,not available,1.0,Ed,Iphone,Pembroke,0.5825600000000001,623,1398
672640509974827008,2015-12-04 04:56:09+00:00,not available,0.9,Leonidas,Iphone,Chesapeake Bay retriever,0.420155,348,1032
672622327801233409,2015-12-04 03:43:54+00:00,pupper,1.2,unavailable,Iphone,golden retriever,0.952773,542,1377
672604026190569472,2015-12-04 02:31:10+00:00,not available,1.1,unavailable,Iphone,toy poodle,0.8201579999999999,445,1188
672594978741354496,2015-12-04 01:55:13+00:00,pupper,0.9,Scott,Iphone,Great Pyrenees,0.755945,661,1411
672591762242805761,2015-12-04 01:42:26+00:00,not available,1.0,Taz,Iphone,kuvasz,0.777659,367,1014
672538107540070400,2015-12-03 22:09:14+00:00,not available,0.7,Darby,Iphone,Chihuahua,0.160274,404,1089
672523490734551040,2015-12-03 21:11:09+00:00,not available,1.0,unavailable,Iphone,golden retriever,0.5659810000000001,189,696
672488522314567680,2015-12-03 18:52:12+00:00,not available,1.0,Jackie,Iphone,Doberman,0.605358,482,1187
672482722825261057,2015-12-03 18:29:09+00:00,not available,1.0,unavailable,Iphone,West Highland white terrier,0.5861729999999999,665,1221
672481316919734272,2015-12-03 18:23:34+00:00,pupper,1.2,Jazz,Iphone,Border collie,0.599454,137,757
672466075045466113,2015-12-03 17:23:00+00:00,not available,1.2,Franq,Iphone,cocker spaniel,0.150424,598,1447
672272411274932228,2015-12-03 04:33:27+00:00,not available,1.1,Pippin,Iphone,pug,0.914685,3677,6888
672267570918129665,2015-12-03 04:14:13+00:00,not available,1.0,unavailable,Iphone,Irish terrier,0.716932,666,1588
672264251789176834,2015-12-03 04:01:02+00:00,not available,1.0,Kreg,Iphone,Chihuahua,0.6098600000000001,383,1212
672254177670729728,2015-12-03 03:21:00+00:00,pupper,1.1,Rolf,Iphone,pug,0.979487,800,1515
672248013293752320,2015-12-03 02:56:30+00:00,not available,1.0,unavailable,Iphone,Irish terrier,0.4131729999999999,656,1833
672245253877968896,2015-12-03 02:45:32+00:00,not available,1.2,Snickers,Iphone,Chihuahua,0.7189439999999999,169,733
672239279297454080,2015-12-03 02:21:48+00:00,not available,0.7,Ridley,Iphone,pug,0.332536,347,953
672222792075620352,2015-12-03 01:16:17+00:00,not available,0.9,Cal,Iphone,beagle,0.958178,231,833
672205392827572224,2015-12-03 00:07:09+00:00,pupper,0.9,Opal,Iphone,pug,0.00326691,1270,2414
672169685991993344,2015-12-02 21:45:16+00:00,not available,1.0,Bradley,Iphone,cocker spaniel,0.991011,408,1074
672160042234327040,2015-12-02 21:06:56+00:00,pupper,0.8,Bubba,Iphone,pug,0.561027,395,918
672139350159835138,2015-12-02 19:44:43+00:00,not available,1.2,unavailable,Iphone,Rottweiler,0.290992,792,1876
672125275208069120,2015-12-02 18:48:47+00:00,not available,1.1,unavailable,Iphone,golden retriever,8.67567e-05,1253,2578
672095186491711488,2015-12-02 16:49:14+00:00,not available,0.9,Tuco,Iphone,pug,0.794087,395,1063
672082170312290304,2015-12-02 15:57:30+00:00,not available,1.1,Patch,Iphone,toy poodle,0.1239619999999999,402,1003
672068090318987265,2015-12-02 15:01:33+00:00,not available,0.7,Gizmo,Iphone,pug,0.8633850000000001,564,1389
671896809300709376,2015-12-02 03:40:57+00:00,not available,1.0,Lola,Iphone,chow,0.243529,4519,9016
671891728106971137,2015-12-02 03:20:45+00:00,not available,1.1,Mojo,Iphone,Labrador retriever,0.567933,618,1415
671866342182637568,2015-12-02 01:39:53+00:00,not available,1.0,Dylan,Iphone,Labrador retriever,0.8756139999999999,548,1191
671789708968640512,2015-12-01 20:35:22+00:00,not available,1.3,unavailable,Iphone,dalmatian,0.1142589999999999,3811,7527
671768281401958400,2015-12-01 19:10:13+00:00,not available,1.0,unavailable,Iphone,Chihuahua,0.500373,572,1269
671743150407421952,2015-12-01 17:30:22+00:00,not available,1.1,Jacob,Iphone,toy poodle,0.419427,248,779
671735591348891648,2015-12-01 17:00:19+00:00,not available,1.1,Oscar,Iphone,Irish wolfhound,0.0630781999999999,819,1534
671561002136281088,2015-12-01 05:26:34+00:00,not available,1.3,unavailable,Iphone,Gordon setter,0.4693729999999999,7931,13679
671542985629241344,2015-12-01 04:14:59+00:00,not available,1.0,unavailable,Iphone,Shetland sheepdog,0.980339,616,1166
671536543010570240,2015-12-01 03:49:23+00:00,not available,0.9,Reginald,Iphone,pug,0.537652,441,1253
671528761649688577,2015-12-01 03:18:27+00:00,not available,1.0,Jax,Iphone,Doberman,0.782626,280,896
671520732782923777,2015-12-01 02:46:33+00:00,not available,1.0,Alejandro,Iphone,Pomeranian,0.551031,582,1499
671518598289059840,2015-12-01 02:38:04+00:00,not available,0.9,Scruffers,Iphone,Lakeland terrier,0.428275,319,1010
671504605491109889,2015-12-01 01:42:28+00:00,not available,1.1,Charlie,Iphone,toy poodle,0.259115,3866,7495
671486386088865792,2015-12-01 00:30:04+00:00,not available,1.0,Malcolm,Iphone,German shepherd,0.8270350000000001,226,621
671485057807351808,2015-12-01 00:24:48+00:00,not available,1.1,Penelope,Iphone,Samoyed,0.627901,253,806
671357843010908160,2015-11-30 15:59:17+00:00,not available,0.9,unavailable,Iphone,Italian greyhound,0.831757,157,426
671355857343524864,2015-11-30 15:51:24+00:00,not available,1.0,Lou,Iphone,miniature poodle,0.313811,119,508
671186162933985280,2015-11-30 04:37:05+00:00,not available,1.0,Sparky,Iphone,Chihuahua,0.319106,241,788
671182547775299584,2015-11-30 04:22:44+00:00,not available,1.2,unavailable,Iphone,Rottweiler,0.331179,378,1193
671163268581498880,2015-11-30 03:06:07+00:00,not available,0.8,unavailable,Iphone,Scottish deerhound,0.0269829,1198,1763
671154572044468225,2015-11-30 02:31:34+00:00,not available,1.1,Holly,Iphone,Labrador retriever,0.495047,241,769
671151324042559489,2015-11-30 02:18:39+00:00,not available,1.2,unavailable,Iphone,Rottweiler,0.781201,166,714
671147085991960577,2015-11-30 02:01:49+00:00,not available,0.9,Rufus,Iphone,Yorkshire terrier,0.467202,254,713
671141549288370177,2015-11-30 01:39:49+00:00,not available,0.9,unavailable,Iphone,borzoi,0.0753577,713,1246
671138694582165504,2015-11-30 01:28:28+00:00,not available,1.0,unavailable,Iphone,Samoyed,0.587342,448,996
671134062904504320,2015-11-30 01:10:04+00:00,not available,0.8,Clarence,Iphone,Shih-Tzu,0.1803799999999999,212,796
671122204919246848,2015-11-30 00:22:57+00:00,not available,0.4,unavailable,Iphone,Chihuahua,0.101228,2763,3729
671115716440031232,2015-11-29 23:57:10+00:00,not available,0.6,Phred,Iphone,malinois,0.406341,842,1436
671109016219725825,2015-11-29 23:30:32+00:00,not available,0.8,Toby,Iphone,basenji,0.855959,478,1225
670995969505435648,2015-11-29 16:01:20+00:00,not available,1.2,unavailable,Iphone,redbone,0.8662209999999999,317,1175
670840546554966016,2015-11-29 05:43:44+00:00,not available,1.0,Colby,Iphone,Shih-Tzu,0.963622,213,634
670833812859932673,2015-11-29 05:16:59+00:00,not available,0.7,Jett,Iphone,Pekinese,0.609853,135,474
670832455012716544,2015-11-29 05:11:35+00:00,not available,1.0,Amy,Iphone,malinois,0.317607,242,780
670823764196741120,2015-11-29 04:37:03+00:00,not available,1.2,Remington,Iphone,Labrador retriever,0.947453,205,824
670822709593571328,2015-11-29 04:32:51+00:00,not available,1.0,unavailable,Iphone,Chihuahua,0.00125152,105,647
670815497391357952,2015-11-29 04:04:12+00:00,not available,1.0,Sage,Iphone,American Staffordshire terrier,0.919714,1708,3410
670811965569282048,2015-11-29 03:50:10+00:00,not available,1.0,Maggie,Iphone,basset,0.99409,295,1202
670807719151067136,2015-11-29 03:33:17+00:00,not available,1.1,Andy,Iphone,Old English sheepdog,0.958035,546,1234
670804601705242624,2015-11-29 03:20:54+00:00,not available,1.0,Mason,Iphone,Pomeranian,0.86856,1035,2098
670803562457407488,2015-11-29 03:16:46+00:00,not available,1.0,unavailable,Iphone,basenji,0.344101,95,362
670797304698376195,2015-11-29 02:51:54+00:00,not available,1.1,Trigger,Iphone,Pembroke,0.472197,262,780
670792680469889025,2015-11-29 02:33:32+00:00,not available,0.7,Antony,Iphone,toy poodle,0.031355,298,889
670789397210615808,2015-11-29 02:20:29+00:00,not available,0.9,unavailable,Iphone,beagle,0.295966,255,700
670786190031921152,2015-11-29 02:07:44+00:00,not available,0.8,Creg,Iphone,Pembroke,0.127438,218,640
670782429121134593,2015-11-29 01:52:48+00:00,not available,0.5,unavailable,Iphone,Chihuahua,0.952963,863,1691
670780561024270336,2015-11-29 01:45:22+00:00,not available,0.7,Traviss,Iphone,Labrador retriever,0.244889,317,831
670778058496974848,2015-11-29 01:35:26+00:00,not available,1.0,unavailable,Iphone,pug,0.776612,77,345
670764103623966721,2015-11-29 00:39:59+00:00,not available,1.0,Vincent,Iphone,Norfolk terrier,0.17285,466,1154
670755717859713024,2015-11-29 00:06:39+00:00,not available,0.9,Gin,Iphone,keeshond,0.994065,123,475
670717338665226240,2015-11-28 21:34:09+00:00,not available,1.2,unavailable,Iphone,Pomeranian,0.368161,547,1301
670704688707301377,2015-11-28 20:43:53+00:00,not available,0.6,Danny,Iphone,Norwich terrier,0.419838,405,814
670691627984359425,2015-11-28 19:51:59+00:00,not available,0.8,Ester,Iphone,Shetland sheepdog,0.0711243999999999,266,632
670679630144274432,2015-11-28 19:04:19+00:00,not available,0.8,Pluto,Iphone,Ibizan hound,0.342734,315,799
670676092097810432,2015-11-28 18:50:15+00:00,not available,0.8,Bloo,Iphone,Dandie Dinmont,0.6761020000000001,45,267
670452855871037440,2015-11-28 04:03:11+00:00,not available,1.1,unavailable,Iphone,malamute,0.0803794999999999,225,580
670444955656130560,2015-11-28 03:31:48+00:00,not available,1.0,Paull,Iphone,English springer,0.403698,2153,7120
670442337873600512,2015-11-28 03:21:24+00:00,not available,1.1,Koda,Iphone,Sussex spaniel,0.403552,213,690
670435821946826752,2015-11-28 02:55:30+00:00,not available,1.0,unavailable,Iphone,basenji,0.135767,570,1127
670434127938719744,2015-11-28 02:48:46+00:00,not available,1.1,Hank,Iphone,Chesapeake Bay retriever,0.027351,708,1501
670433248821026816,2015-11-28 02:45:17+00:00,not available,1.0,Sam,Iphone,giant schnauzer,0.0622148,122,345
670428280563085312,2015-11-28 02:25:32+00:00,not available,1.1,Willy,Iphone,chow,0.335269,694,1484
670427002554466305,2015-11-28 02:20:27+00:00,not available,0.9,Spork,Iphone,toy terrier,0.0388716,179,551
670421925039075328,2015-11-28 02:00:17+00:00,not available,1.2,Herb,Iphone,Chihuahua,0.275793,709,1415
670411370698022913,2015-11-28 01:18:21+00:00,not available,1.2,Scooter,Iphone,Maltese dog,0.584397,991,2176
670403879788544000,2015-11-28 00:48:35+00:00,not available,1.0,Nigel,Iphone,pug,0.8022229999999999,173,460
670385711116361728,2015-11-27 23:36:23+00:00,not available,0.8,Larry,Iphone,whippet,0.178027,234,593
